-0.000023	0.000003	0.194776	-0.335205	0.052552	0.720045	-0.531922	0.847535	-1.309580	0.778715	-5.184175	0.443795	-9.533368	0.328945	-19.180610	0.230640	-30.057434	0.183158
-0.000024	0.000003	0.180723	-0.342968	0.064281	0.719076	-0.523431	0.852818	-1.305418	0.785658	-5.183800	0.448178	-9.533256	0.332200	-19.180582	0.232923	-30.057423	0.184972
-0.000024	0.000003	0.166359	-0.350142	0.075993	0.717916	-0.514889	0.858016	-1.301219	0.792578	-5.183422	0.452560	-9.533143	0.335455	-19.180554	0.235206	-30.057411	0.186785
-0.000024	0.000003	0.151710	-0.356715	0.087685	0.716566	-0.506294	0.863129	-1.296984	0.799476	-5.183040	0.456943	-9.533029	0.338710	-19.180526	0.237489	-30.057400	0.188598
-0.000025	0.000003	0.136800	-0.362676	0.099353	0.715025	-0.497650	0.868155	-1.292711	0.806351	-5.182655	0.461324	-9.532914	0.341965	-19.180497	0.239773	-30.057388	0.190411
-0.000025	0.000003	0.121655	-0.368014	0.110995	0.713294	-0.488955	0.873094	-1.288402	0.813204	-5.182266	0.465706	-9.532797	0.345220	-19.180469	0.242056	-30.057377	0.192225
-0.000026	0.000003	0.106302	-0.372721	0.122608	0.711373	-0.480212	0.877947	-1.284057	0.820033	-5.181873	0.470087	-9.532680	0.348476	-19.180440	0.244339	-30.057365	0.194038
-0.000026	0.000003	0.090765	-0.376787	0.134188	0.709264	-0.471421	0.882711	-1.279675	0.826839	-5.181477	0.474468	-9.532561	0.351731	-19.180410	0.246622	-30.057353	0.195851
-0.000027	0.000003	0.075073	-0.380207	0.145732	0.706965	-0.462583	0.887388	-1.275257	0.833622	-5.181077	0.478849	-9.532441	0.354986	-19.180381	0.248905	-30.057341	0.197664
-0.000027	0.000003	0.059252	-0.382973	0.157238	0.704479	-0.453699	0.891976	-1.270803	0.840381	-5.180673	0.483229	-9.532320	0.358241	-19.180351	0.251189	-30.057329	0.199478
-0.000028	0.000003	0.043329	-0.385081	0.168702	0.701805	-0.444769	0.896475	-1.266314	0.847117	-5.180265	0.487609	-9.532198	0.361495	-19.180321	0.253472	-30.057316	0.201291
-0.000028	0.000003	0.027332	-0.386528	0.180120	0.698945	-0.435795	0.900885	-1.261788	0.853829	-5.179854	0.491988	-9.532075	0.364750	-19.180290	0.255755	-30.057304	0.203104
-0.000029	0.000003	0.011287	-0.387310	0.191491	0.695899	-0.426778	0.905205	-1.257227	0.860516	-5.179440	0.496367	-9.531951	0.368005	-19.180260	0.258038	-30.057292	0.204917
-0.000029	0.000003	-0.004776	-0.387427	0.202811	0.692668	-0.417718	0.909434	-1.252630	0.867179	-5.179021	0.500746	-9.531826	0.371260	-19.180229	0.260321	-30.057279	0.206731
-0.000030	0.000004	-0.020832	-0.386878	0.214077	0.689253	-0.408616	0.913573	-1.247998	0.873818	-5.178599	0.505124	-9.531699	0.374515	-19.180198	0.262605	-30.057266	0.208544
-0.000030	0.000004	-0.036852	-0.385663	0.225286	0.685654	-0.399474	0.917620	-1.243330	0.880432	-5.178173	0.509502	-9.531572	0.377769	-19.180166	0.264888	-30.057253	0.210357
-0.000031	0.000004	-0.052809	-0.383786	0.236436	0.681873	-0.390292	0.921576	-1.238627	0.887021	-5.177744	0.513880	-9.531443	0.381024	-19.180134	0.267171	-30.057241	0.212170
-0.000031	0.000004	-0.068675	-0.381249	0.247522	0.677910	-0.381071	0.925440	-1.233890	0.893584	-5.177310	0.518257	-9.531314	0.384279	-19.180102	0.269454	-30.057227	0.213983
-0.000032	0.000004	-0.084423	-0.378055	0.258542	0.673768	-0.371811	0.929212	-1.229117	0.900123	-5.176874	0.522634	-9.531183	0.387533	-19.180070	0.271737	-30.057214	0.215797
-0.000032	0.000004	-0.100025	-0.374212	0.269494	0.669446	-0.362515	0.932891	-1.224309	0.906636	-5.176433	0.527011	-9.531051	0.390788	-19.180037	0.274020	-30.057201	0.217610
-0.000033	0.000004	-0.115456	-0.369725	0.280374	0.664945	-0.353183	0.936477	-1.219467	0.913124	-5.175989	0.531387	-9.530918	0.394042	-19.180005	0.276304	-30.057188	0.219423
-0.000033	0.000004	-0.130688	-0.364601	0.291179	0.660268	-0.343815	0.939970	-1.214591	0.919585	-5.175541	0.535763	-9.530784	0.397297	-19.179972	0.278587	-30.057174	0.221236
-0.000034	0.000004	-0.145695	-0.358850	0.301907	0.655416	-0.334413	0.943369	-1.209680	0.926021	-5.175089	0.540139	-9.530649	0.400551	-19.179938	0.280870	-30.057161	0.223050
-0.000034	0.000004	-0.160452	-0.352481	0.312554	0.650388	-0.324978	0.946674	-1.204735	0.932431	-5.174634	0.544514	-9.530512	0.403805	-19.179904	0.283153	-30.057147	0.224863
-0.000035	0.000004	-0.174932	-0.345506	0.323118	0.645188	-0.315510	0.949884	-1.199756	0.938814	-5.174175	0.548888	-9.530375	0.407060	-19.179871	0.285436	-30.057133	0.226676
-0.000035	0.000004	-0.189111	-0.337936	0.333597	0.639816	-0.306011	0.953000	-1.194743	0.945170	-5.173713	0.553263	-9.530236	0.410314	-19.179836	0.287719	-30.057119	0.228489
-0.000036	0.000005	-0.202965	-0.329783	0.343986	0.634274	-0.296482	0.956020	-1.189696	0.951500	-5.173247	0.557637	-9.530097	0.413568	-19.179802	0.290002	-30.057105	0.230303
-0.000036	0.000005	-0.216469	-0.321063	0.354284	0.628563	-0.286923	0.958945	-1.184616	0.957803	-5.172777	0.562010	-9.529956	0.416822	-19.179767	0.292286	-30.057091	0.232116
-0.000037	0.000005	-0.229601	-0.311790	0.364487	0.622684	-0.277335	0.961775	-1.179502	0.964079	-5.172303	0.566383	-9.529814	0.420076	-19.179732	0.294569	-30.057077	0.233929
-0.000038	0.000005	-0.242337	-0.301980	0.374594	0.616640	-0.267719	0.964509	-1.174354	0.970327	-5.171826	0.570756	-9.529671	0.423330	-19.179697	0.296852	-30.057062	0.235742
-0.000038	0.000005	-0.254655	-0.291649	0.384601	0.610432	-0.258077	0.967146	-1.169174	0.976548	-5.171345	0.575128	-9.529527	0.426584	-19.179661	0.299135	-30.057048	0.237555
-0.000039	0.000005	-0.266535	-0.280817	0.394505	0.604061	-0.248409	0.969687	-1.163960	0.982742	-5.170860	0.579500	-9.529382	0.429838	-19.179625	0.301418	-30.057033	0.239369
-0.000039	0.000005	-0.277956	-0.269500	0.404304	0.597529	-0.238717	0.972132	-1.158714	0.988907	-5.170372	0.583872	-9.529236	0.433092	-19.179589	0.303701	-30.057019	0.241182
-0.000040	0.000005	-0.288898	-0.257718	0.413996	0.590838	-0.229000	0.974479	-1.153434	0.995045	-5.169880	0.588243	-9.529088	0.436346	-19.179553	0.305984	-30.057004	0.242995
-0.000040	0.000005	-0.299342	-0.245493	0.423577	0.583990	-0.219261	0.976730	-1.148122	1.001155	-5.169385	0.592613	-9.528940	0.439600	-19.179516	0.308267	-30.056989	0.244808
-0.000041	0.000005	-0.309270	-0.232844	0.433046	0.576986	-0.209500	0.978883	-1.142778	1.007236	-5.168885	0.596984	-9.528791	0.442854	-19.179479	0.310550	-30.056974	0.246622
-0.000042	0.000005	-0.318665	-0.219794	0.442399	0.569829	-0.199718	0.980938	-1.137401	1.013289	-5.168382	0.601353	-9.528640	0.446107	-19.179442	0.312834	-30.056959	0.248435
-0.000042	0.000006	-0.327510	-0.206365	0.451634	0.562520	-0.189916	0.982896	-1.131992	1.019313	-5.167876	0.605723	-9.528488	0.449361	-19.179405	0.315117	-30.056943	0.250248
-0.000043	0.000006	-0.335792	-0.192581	0.460749	0.555061	-0.180096	0.984755	-1.126551	1.025308	-5.167366	0.610092	-9.528335	0.452615	-19.179367	0.317400	-30.056928	0.252061
-0.000043	0.000006	-0.343494	-0.178464	0.469741	0.547454	-0.170257	0.986517	-1.121078	1.031274	-5.166852	0.614460	-9.528181	0.455868	-19.179329	0.319683	-30.056913	0.253874
